,min_value,max_value,std,mean,median,skew,kurtosis,labels
7142,-292.32556,127.61349,51.1364,-5.961684,-2.0004454,-3.9182285841548636,22.774667643426877,children_playing
7143,-159.5762,131.04152,34.768024,-1.4714402,0.9298346,-1.093898582026165,13.201925195519788,children_playing
7144,-359.49948,96.97093,59.8517,-6.3240166,-0.57363105,-5.000730571372697,27.549934976014494,children_playing
7145,-184.17093,100.903564,37.65883,-5.139511,-1.6430645,-2.641556112834036,12.82876886966542,children_playing
7146,-333.81842,126.2631,57.02007,-6.3519526,-1.8114731,-4.394481164979534,24.951086912340035,children_playing
7147,-296.99448,112.055725,51.57141,-1.721991,2.2726662,-4.4149310750401805,24.489706039643384,children_playing
7148,-368.7938,173.5176,64.78419,-3.3480918,-0.17490976,-3.9744056457381083,23.704048059761195,children_playing
7149,-158.91342,133.97293,34.50614,-0.010018063,0.27387094,-1.0303901148764114,14.036660785099397,children_playing
7150,-139.54579,141.23848,32.150475,-1.7632034,-1.541105,0.2473936507448782,15.23825581241568,children_playing
7151,-358.4695,117.04078,60.088757,-5.678054,-1.0988556,-4.836360569021946,27.145262814760045,children_playing
7152,-226.12096,165.99251,45.228313,-2.4957173,-1.5327017,-1.7208977180169167,16.772034041431745,children_playing
7153,-423.1637,85.6453,68.41426,-4.875333,2.1370816,-5.65029162962897,32.01322085812417,children_playing
7154,-369.85062,115.845085,61.65498,-5.649722,-0.7803637,-4.952327473466551,27.820031422847016,children_playing
7155,-285.89536,72.18751,48.242435,-5.1808615,0.29741657,-4.787850164878588,25.901288038059914,children_playing
7156,-286.44946,130.7739,50.87052,-10.8648405,-3.773141,-3.4877600122398067,20.110155241590586,children_playing
7157,-398.31332,123.694565,66.16097,-4.9738226,1.8542411,-5.063944699673167,28.59244708281302,children_playing
7158,-186.6015,112.77325,36.43805,-3.1633217,-0.5165951,-2.4526014219385606,15.73961168655515,children_playing
7159,-323.9153,116.34617,54.613003,-9.362195,-3.9302669,-4.467987481070834,25.221410298315195,children_playing
7160,-170.89503,130.92343,35.997005,-1.2606872,-1.3020935,-1.3709625093220883,13.982484432141025,children_playing
7161,-196.4681,113.17436,37.993412,-1.9000126,0.14131653,-2.721108084688549,16.44405807262965,children_playing
7162,-402.37057,186.80583,70.37798,-4.4448977,-0.9679,-4.014277106132776,23.915025999728897,children_playing
7163,-210.88123,132.81195,41.276035,-1.6565285,1.1659191,-2.4829531310082924,16.478926810628927,children_playing
7164,-255.77628,90.93007,44.086403,-3.5336685,-0.67662007,-4.4137970416210655,24.346705687036234,children_playing
7165,-155.4472,37.70978,31.804121,-4.405837,-0.1941441,-3.4369421344975652,12.77226584206962,children_playing
7166,-296.33414,118.85084,50.967052,-2.5327275,1.9707127,-4.44209842982205,25.415164558297345,children_playing
7167,-131.13727,30.613539,29.625849,-4.0992804,0.13542484,-3.3259235225040498,11.302137664000965,children_playing
7168,-313.90445,118.49494,53.79506,-5.394798,-1.037344,-4.389461568389582,24.76450865158391,children_playing
7169,-204.7586,153.89166,41.770634,2.340166,0.8801409,-1.822290098423145,16.460591951358083,children_playing
7170,-356.08008,142.40901,60.99399,-4.1348367,0.81229377,-4.4504476719090444,25.549656720257456,children_playing
7171,-226.85924,162.86263,46.34423,-0.717608,1.6475172,-1.9154248444125228,15.256374344910839,children_playing
7172,-271.7953,137.67986,49.16163,-1.3890587,-0.078724936,-3.5741572956664576,21.5000229278217,children_playing
7173,-268.3596,125.028336,47.506668,-2.9754467,0.5871247,-3.8570016730708203,22.674619195848447,children_playing
7174,-184.6082,71.99137,32.406303,-0.1813796,1.6153978,-4.3216756827483405,23.86647806833612,children_playing
7175,-146.1681,122.74858,31.781162,-3.4021301,-1.9973054,-0.781280823687934,13.514044700861092,children_playing
7176,-277.57892,163.81729,52.103058,-1.2577782,1.4424224,-2.9452296802707316,19.319004526683926,children_playing
7177,-321.6168,153.29247,57.045246,-0.32943612,2.6098356,-3.9716860810261476,23.47494592892049,children_playing
7178,-154.86974,119.67275,33.405907,-1.1419157,0.7887995,-1.369806726809695,12.749062134888206,children_playing
7179,-250.22585,154.50385,47.364563,-3.0511777,-0.7061775,-2.621080012436514,18.62002667348355,children_playing
7180,-364.88165,134.98358,61.569782,-6.15506,-1.2675624,-4.638873584570824,26.50042006796931,children_playing
7181,-587.69617,160.86353,95.84321,-14.634295,-3.7836795,-5.189533994445109,29.234890489489395,children_playing
7182,-170.85207,127.04381,34.81371,1.8917255,1.1453131,-1.8604048544718856,16.357020740171492,children_playing
7183,-198.5328,95.39194,35.35923,-1.4204705,0.08231779,-3.8112838174978036,22.5529069339079,children_playing
7184,-212.19597,148.88084,42.50544,-3.22605,-1.8118179,-1.8213638682946738,15.75148880269144,children_playing
7185,-169.98041,139.18137,37.4728,-4.3248777,-1.2675961,-0.8922981287913223,12.250688207075804,children_playing
7186,-196.8728,103.87289,37.014656,-1.1161598,0.2861563,-3.136230399767929,18.26036639894303,children_playing
7187,-312.99146,125.40088,53.926395,-5.5392346,0.012246557,-4.28578239978792,24.298503572318022,children_playing
7188,-333.84436,109.39119,56.335907,-6.3452606,-1.524157,-4.6714756416244105,26.01496153353875,children_playing
7189,-336.8908,130.38368,57.40629,-8.483763,-3.5617986,-4.316142791588119,24.63988577862352,children_playing
7190,-302.23886,136.06769,53.42871,-5.9925313,-0.37631845,-3.810679651268787,21.907700522373748,children_playing
7191,-447.1838,113.4058,73.147285,-8.137758,-1.215081,-5.2843807651301935,29.642025728642203,children_playing
7192,-356.6038,115.82026,60.110107,-7.6047807,-1.7652252,-4.675933774901862,25.871684578991626,children_playing
7193,-209.91452,106.059364,42.872868,-2.633042,1.2569729,-2.8394244034043004,12.910780632459673,children_playing
7194,-261.36005,119.658516,46.639355,-5.4918957,-0.42313948,-3.6643723347302064,20.986399541193222,children_playing
7195,-315.02927,45.519928,50.947628,-7.9348655,-2.3002524,-5.413924906331033,30.059048417625114,children_playing
7196,-372.15607,88.40694,61.344875,-4.4947844,0.7534528,-5.282123972092254,29.400397052146786,children_playing
7197,-343.9777,143.37924,59.463264,-1.3619046,2.7031088,-4.415214618068368,25.43484047654267,children_playing
7198,-373.0582,120.37931,63.367695,-4.4320083,-0.12104127,-4.715136354844306,26.034044530049165,children_playing
7199,-224.11084,138.94244,42.574818,-0.13725166,-0.19707122,-2.750364079868398,19.00544083515468,children_playing
7200,-242.23907,126.82742,43.87525,-9.513426,-3.5360847,-2.994219294933532,19.13401778255464,children_playing
7201,-200.20262,128.31316,38.257507,-8.818567,-5.100054,-2.0081804670493772,16.819568107633494,children_playing
7202,-295.06088,113.96868,50.6055,-8.274438,-1.0104865,-4.206917553170047,23.653080246677305,children_playing
7203,-257.65103,157.3789,49.48533,-0.984023,1.7221267,-2.70158772869507,17.787748707453293,children_playing
7204,-365.81064,91.86818,59.80107,-3.9573836,1.917491,-5.430586448119336,30.681216920192654,children_playing
7205,-227.87823,105.95498,41.034706,-3.1582623,0.42461506,-3.648128805006227,20.786306831357887,children_playing
7206,-338.68,67.4077,55.98756,-14.30504,-2.1706738,-4.850428761553718,25.394119759152233,children_playing
7207,-303.0653,52.553005,49.17886,-2.4340355,0.6206689,-5.662435299346502,31.956237381211423,children_playing
7208,-302.69778,85.14432,51.001945,-4.9259653,1.9371848,-4.839585271483407,26.320148955265275,children_playing
7209,-427.6876,142.70525,71.187935,-6.8037634,0.090672694,-4.933238945954685,28.03355941532688,children_playing
7210,-368.54044,125.52899,61.460487,-10.207288,-0.29383862,-4.683559514425856,26.483448140282743,children_playing
7211,-244.45958,145.45518,46.151333,0.1435174,1.5016096,-2.9191197709394143,19.21627819147699,children_playing
7212,-320.27606,140.56924,55.704617,-4.146295,0.54263866,-4.127961939328295,24.073060880391118,children_playing
7213,-322.5476,124.07494,55.360386,-6.3894763,-0.437248,-4.332076622664333,24.380129149115735,children_playing
7214,-185.85857,86.45958,35.934387,-4.915368,0.70928377,-3.1937616497606673,15.214797636223452,children_playing
7215,-255.53181,133.6215,46.623455,-1.0857885,0.26465574,-3.435527388462591,20.939820870678812,children_playing
7216,-367.6375,166.42215,64.16161,-4.1288686,1.2996641,-4.076190768497511,24.006782246142773,children_playing
7217,-172.78545,132.13226,36.96511,-4.57419,-1.1677039,-1.200702462365465,12.684096366136632,children_playing
7218,-153.3323,192.51442,43.003162,3.3544896,0.13462856,0.8882343481218494,11.197771985342026,children_playing
7219,-416.3943,76.811424,67.211815,-5.2931247,2.0759206,-5.664666694415021,32.051859524309734,children_playing
7220,-267.61722,126.86073,48.460716,-0.741525,1.8272913,-3.7306744587386564,21.24126204145285,children_playing
7221,-367.5788,140.34985,62.683502,-5.6473527,0.46266752,-4.495918062287159,25.52531099736717,children_playing
7222,-262.2803,155.2173,48.818436,-0.43923074,-0.026277378,-3.037136003564771,20.278598797798754,children_playing
7223,-234.24323,129.54503,43.439716,-0.68743193,-1.0607941,-3.187135862954402,19.931745986583174,children_playing
7224,-347.426,144.26181,59.666653,-4.687998,0.77650976,-4.347084309205597,25.190400074856633,children_playing
7225,-385.7529,122.31941,65.42162,-4.3641286,0.46402514,-4.7525536776411625,26.259891831989403,children_playing
7226,-125.94727,146.41727,36.074226,-2.685404,-0.862615,0.387495352795313,8.996675962851763,children_playing
7227,-244.42357,86.85688,41.583225,-3.5478625,0.8134068,-4.5843042627541015,25.71914495989486,children_playing
7228,-147.77455,106.76028,30.375902,-2.6381595,-1.0326385,-1.5498467123800126,14.279359351622393,children_playing
7229,-162.1004,110.59526,38.878647,-3.834745,-1.1911308,-1.9468931721339275,9.007875764674708,children_playing
7230,-307.95425,114.89462,53.188046,-5.4995627,1.1586008,-4.327029181706738,23.830074714591337,children_playing
7231,-310.3667,164.77585,56.31915,-1.5629427,0.6395197,-3.474990045214906,21.505240008954065,children_playing
7232,-236.9456,70.89635,40.638,-3.860968,2.7584825,-4.552128954875264,24.367479267387612,children_playing
7233,-172.53844,140.38629,36.69672,-4.151834,-1.9299734,-0.9427400956325793,14.195820028742045,children_playing
7234,-311.84662,108.394196,52.655357,-4.8513517,-0.22659595,-4.6909155806288165,26.431006829030366,children_playing
7235,-274.4333,136.98967,49.52516,-0.68773097,0.57295513,-3.660211960946628,21.850705658301173,children_playing
7236,-383.57812,122.31243,64.00113,-5.104283,-0.022584844,-4.963928222230318,27.969841185873637,children_playing
7237,-216.12161,160.36551,43.69881,2.498715,0.47237897,-1.9232183528058553,16.941655840573716,children_playing
7238,-186.60344,111.81934,35.38094,-8.212692,-4.459285,-2.248668547756149,16.51552235388394,children_playing
7239,-429.76083,137.31786,71.62644,-5.486899,0.049782638,-4.990776616753628,28.17543674577412,children_playing
7240,-204.61917,107.49506,38.398888,-2.648437,-0.22637968,-3.114227700801966,17.97273008643575,children_playing
7241,-300.843,130.7938,52.64455,-11.017408,-3.190507,-3.713561756516901,21.32215044901569,children_playing
7242,-272.94278,133.58632,48.380974,-3.3029284,0.99857026,-3.7564639188328504,22.725071846353934,children_playing
7243,-162.99355,121.10933,33.696354,-1.9938341,-0.8067173,-1.483819856474817,14.552800196262073,children_playing
7244,-327.32,79.65067,53.619186,-6.1251593,-0.2695105,-5.255735257345885,29.36318782161927,children_playing
7245,-345.03522,109.9026,57.301247,-13.032855,-4.769442,-4.625338532885309,25.719457142330093,children_playing
7246,-249.32722,126.30165,45.49509,-0.60949135,0.83480275,-3.5155569816386723,20.88807292809399,children_playing
7247,-270.6182,155.53445,49.905426,-0.8105294,-0.27636606,-3.1729570282058965,20.770535650762355,children_playing
7248,-340.89072,144.99036,59.092453,-2.045931,1.9586521,-4.321616718498492,24.991077960157675,children_playing
7249,-320.19785,102.644135,54.788044,-5.620134,-0.12956923,-4.545578710902536,24.614124272814863,children_playing
7250,-474.73203,85.85682,76.92099,-7.3815928,-0.14423129,-5.542375660951131,31.134961874835703,children_playing
7251,-247.21841,132.48334,45.005207,-9.6023,-3.2845726,-2.9074062462984465,18.924243026509632,children_playing
7252,-231.52646,100.92607,41.145462,-3.065803,-0.13146576,-3.8745793594233207,21.822937798949738,children_playing
7253,-258.2635,156.50583,48.679474,-3.4612281,-0.3225941,-2.6886674784389193,18.697394748781843,children_playing
7254,-422.8996,93.40887,68.61141,-5.3910527,1.5090126,-5.551330862360382,31.38862592180893,children_playing
7255,-288.82614,127.594765,50.373592,-2.547581,0.88393396,-4.152298860369228,24.1949156697725,children_playing
7256,-352.31436,131.11362,59.637558,-9.688707,-3.1267169,-4.411251718906945,25.018578759133565,children_playing
7257,-253.63089,95.27612,43.22297,-11.964649,-7.3719206,-3.9824136478372574,22.396018694685846,children_playing
7258,-298.39966,149.8254,53.52262,-1.6856323,0.08035305,-3.6787738708238473,22.22673935482467,children_playing
7259,-237.32411,83.28233,41.6933,-5.2191777,0.53527504,-4.1309792883001615,21.67200705553942,children_playing
7260,-367.90982,112.88403,60.937492,-10.328976,-1.6314807,-4.843456974437629,27.063997156215272,children_playing
7261,-198.73778,143.82602,39.947025,-1.7504871,-0.70021045,-1.8065964929560927,16.222135824316865,children_playing
7262,-611.0218,132.59212,98.0646,-15.8194,-4.0127,-5.499237213511144,31.05946770673895,children_playing
7263,-159.32596,137.98816,35.198505,-3.660241,-3.0406413,-0.5808585332150299,13.232651359542057,children_playing
7264,-293.28888,112.27796,50.365013,-8.215162,-0.5458454,-4.204313461675706,23.500785850558003,children_playing
7265,-167.69939,138.69751,36.383972,-3.7362008,-3.0797567,-0.8175770866458305,13.276845086519753,children_playing
7266,-272.84814,106.301575,46.67147,-12.6953945,-6.4405146,-3.915324385605454,22.211293234843,children_playing
7267,-338.51254,148.93082,58.77791,-4.515128,0.89813554,-4.140712193425907,24.22773910936582,children_playing
7268,-585.346,150.17836,94.98635,-15.475711,-3.3144214,-5.266734814845741,29.622623007692184,children_playing
7269,-210.32658,104.17866,39.284683,-0.48696652,1.5641813,-3.3173875145089546,18.745469979734523,children_playing
7270,-731.43176,138.44725,117.64381,-10.37714,1.4441779,-5.700952848315243,32.34595031401757,children_playing
7271,-369.67627,99.69531,61.120914,-8.000969,-2.4448466,-5.021040800006931,27.90696709512392,children_playing
7272,-243.65955,95.46711,45.371502,-2.4522927,-0.6707007,-3.4443332304436374,17.873398152261206,children_playing
7273,-318.24268,145.89261,55.88228,-3.2181954,1.7725424,-3.9966712882223354,23.51915247350982,children_playing
7274,-437.86227,103.89679,71.26504,-5.8871346,1.6220801,-5.4711408180424534,30.892405815152053,children_playing
7275,-318.35135,163.60175,57.691826,-4.8301187,0.98013175,-3.4084133189344725,20.6482148904819,children_playing
7276,-187.10992,70.9209,38.171215,-5.9520082,-0.30996996,-3.3307650271938285,13.01562975498005,children_playing
7277,-354.6469,92.533,57.92469,-13.6967945,-4.301242,-4.946273845490135,27.30404705676687,children_playing
7278,-444.51056,113.75711,73.5531,-6.084792,0.007496057,-5.1657745055143325,28.75422457244445,children_playing
7279,-261.51025,152.18132,48.515846,-0.67999125,0.2837459,-3.0909610478985496,20.3559373800044,children_playing
7280,-365.99963,116.34309,61.302494,-4.65013,0.41883174,-4.917322706563685,27.565968160728204,children_playing
7281,-377.856,105.89126,62.48347,-4.408273,1.3341119,-5.185187900467089,29.153637793018035,children_playing
7282,-121.765915,146.7242,36.13111,-3.5493865,-1.6171126,0.38491221773191064,9.17606286442649,children_playing
7283,-288.7168,118.37646,49.626907,-6.149153,-0.8081832,-4.2155050385810116,24.270152884389375,children_playing
7284,-298.09018,110.04351,50.65969,-5.4419947,-0.9982743,-4.520847917584775,25.52296540746102,children_playing
7285,-264.0943,149.18777,48.778843,-0.14088897,1.1524956,-3.225609464926176,20.64602406976443,children_playing
7286,-300.56873,121.334694,51.92033,-1.6637156,-0.2722773,-4.422809761600759,25.257661772701173,children_playing
7287,-109.24508,151.32477,31.01584,1.6696293,-0.13738154,1.6026342639801472,14.759067660204824,children_playing
7288,-153.9516,131.16718,34.241493,-0.8872243,0.3488492,-0.8919924485206908,12.7016984732652,children_playing
7289,-287.66943,150.93176,51.867146,0.62518156,2.4077039,-3.680132454943077,22.627089773023833,children_playing
7290,-146.5239,134.27672,34.65871,-3.9271317,-0.966233,-0.3271693729017805,10.965342222476634,children_playing
7291,-154.00067,110.84655,31.195303,-1.6313328,-0.09232581,-1.7294643684309186,15.483332828192868,children_playing
7292,-198.54858,90.72572,35.591045,1.1583502,4.337322,-4.02940619864622,22.806554795561237,children_playing
7293,-304.7737,132.18034,53.22875,-10.903002,-2.8485148,-3.7456857236475494,21.56344960956126,children_playing
7294,-250.42137,138.30559,46.09108,-0.6855232,0.17203951,-3.272239652899077,20.628018317184072,children_playing
7295,-387.3778,86.103096,63.149036,-14.879923,-1.4011446,-5.045018700631851,27.454151162479242,children_playing
7296,-283.9753,132.0198,50.84496,-3.6951275,0.81361765,-3.724067451250929,21.387642884060263,children_playing
7297,-743.7621,143.80536,119.75278,-10.048555,1.5954585,-5.692399838602363,32.29863254078781,children_playing
7298,-302.16306,165.70589,54.822647,-4.1198945,-0.928261,-3.26658175360225,21.144187075654507,children_playing
7299,-223.80402,161.05663,44.72426,-2.5736432,-1.9713205,-1.8010032372684328,16.472463281504034,children_playing
7300,-204.79918,122.35958,38.739296,-2.2731645,-0.752171,-2.7347449144960243,18.37508561537198,children_playing
7301,-349.5138,127.54643,58.85868,-6.395565,-0.48499137,-4.655521735051581,26.543510612069944,children_playing
7302,-370.89606,102.01171,61.256233,-5.5803256,1.2458332,-5.152997669342991,28.871968424124546,children_playing
7303,-437.94553,72.82451,70.45428,-5.546802,2.8212373,-5.734857072425438,32.512497204110964,children_playing
7304,-344.90173,71.50455,56.21914,-14.102629,-2.57619,-5.031180598269792,27.142152407846496,children_playing
7305,-308.90543,132.23415,53.588943,-5.515635,-1.0278914,-4.113777139687084,23.782425657334688,children_playing
7306,-269.6839,109.31979,47.04615,-5.4321923,0.10789131,-4.093774739932337,22.808466007649745,children_playing
7307,-177.76793,84.80567,31.974545,-6.2070875,-0.9798814,-3.296246839800876,19.382863122638383,children_playing
7308,-293.6089,133.72708,51.832806,-0.087696835,1.572578,-4.098475792260456,23.825401700883848,children_playing
7309,-252.45688,134.8384,45.87539,-5.291373,-2.212856,-3.176693771292752,20.259458036076115,children_playing
7310,-144.48926,67.28464,27.444853,-2.3493617,2.729643,-3.0829127388651596,16.109561820810292,children_playing
7311,-250.4536,131.97968,45.907307,-0.87686443,0.79515654,-3.3816880004160477,20.61789294275898,children_playing
7312,-468.59604,82.80973,75.22215,-9.752805,-1.5378773,-5.615238864784069,31.6744701185994,children_playing
7313,-301.8351,86.91288,50.229836,-5.0615134,-0.7801846,-4.979204010095559,27.762600442891046,children_playing
7314,-139.71347,133.0129,33.880596,-3.2943466,-2.1519465,-0.15129575953230603,10.50505866121475,children_playing
7315,-218.28964,110.25578,40.778545,-0.33133507,1.3737361,-3.3062358460746735,18.880257069367644,children_playing
7316,-251.22641,166.21362,48.440086,-0.3888773,1.4294922,-2.43849214446384,18.49091787709777,children_playing
7317,-263.81287,142.1039,48.200493,-1.4411342,0.4565422,-3.3555772894298355,20.925413997596763,children_playing
7318,-368.66998,107.73679,61.1354,-6.105449,-0.1970396,-5.041066932551454,28.232480517126938,children_playing
7319,-225.87811,156.36378,44.53163,0.5666052,0.59377515,-2.193382963365943,17.49257330844465,children_playing
7320,-280.34006,84.94882,48.259613,-4.143651,1.7147162,-4.564311284232773,24.201535726106822,children_playing
7321,-391.87292,85.71757,63.631256,-5.2670007,1.1304631,-5.525477493656658,31.17527115026686,children_playing
7322,-559.8069,162.41634,91.92393,-12.641031,-3.986281,-5.097284731954612,28.71442335059308,children_playing
7323,-384.50583,119.68444,64.280426,-5.6206875,0.19694166,-4.93313068695287,27.542916244128417,children_playing
7324,-504.0097,128.08673,82.743454,-6.933019,-0.6863595,-5.299556117206082,29.745429772640392,children_playing
7325,-369.6647,101.2624,61.79403,-2.2781398,1.186573,-5.1165052812227545,28.44667080351731,children_playing
7326,-420.01508,115.91959,69.34468,-6.057729,2.2567668,-5.173528679388083,28.991185678599187,children_playing
7327,-435.30402,120.100204,71.79043,-5.733501,2.3000474,-5.213513422911669,29.28891452915824,children_playing
7328,-275.62262,162.5357,51.187885,-0.73172456,-0.2331849,-3.0517927844703374,20.38499031191451,children_playing
7329,-115.00932,72.087036,23.821836,-1.615707,-2.2746572,-1.8482366606299874,12.307682861014396,children_playing
7330,-369.3681,111.06318,61.7417,-5.8155975,-0.50490534,-4.935272829443827,27.385653114794717,children_playing
7331,-338.2855,109.596886,56.369667,-10.107575,-2.2969465,-4.6933187103355625,26.23491056704073,children_playing
7332,-230.92116,72.77753,39.33097,1.9820347,4.466957,-5.028122061028572,28.011462821121434,children_playing
7333,-152.5839,139.16176,34.481426,-3.777269,-2.9632578,-0.29662234448681446,13.184591373857504,children_playing
7334,-159.40276,112.546196,32.095448,-1.3875437,-1.0462614,-1.8613906187852156,15.684706987410664,children_playing
7335,-242.48848,35.53878,46.745304,-13.073593,-0.9690392,-3.560237169463265,13.275012951450183,children_playing
7336,-183.64156,120.979614,35.968204,-7.7985964,-4.697609,-1.8011382364697746,15.445622620221112,children_playing
7337,-557.22754,182.61737,92.61619,-11.827887,-2.2070236,-4.869669961368555,27.5526020072293,children_playing
7338,-345.31512,102.96065,57.08675,-13.657877,-5.2681227,-4.692060299111352,25.93035872347868,children_playing
7339,-457.64758,105.07826,75.40015,-4.874416,0.33680677,-5.316490910361661,29.63685218755481,children_playing
7340,-248.09836,159.33133,47.677544,-3.9760957,-0.9950509,-2.3417941133549647,17.649179451527054,children_playing
7341,-256.81195,72.94521,44.873524,-6.1462874,-0.7386954,-4.356684385183038,21.913497273450684,children_playing
7342,-245.34262,101.375404,43.47465,-5.079272,0.9230568,-3.9052245084806514,21.312665689320493,children_playing
7343,-257.1893,143.29956,47.41991,-1.1657925,0.3083702,-3.2110708682529903,20.40717586520193,children_playing
7344,-266.24316,119.37737,47.180756,-5.498315,0.37267905,-3.7884759418902254,21.59338889835079,children_playing
7345,-135.6738,104.795906,28.597813,-2.2694092,0.21084753,-1.2310694839203147,13.785402022133653,children_playing
7346,-152.42876,95.573044,29.687454,-3.8754525,-0.9001047,-2.2001437804424846,15.84686287795121,children_playing
7347,-453.63052,156.31079,75.997826,-4.908043,0.029967742,-4.903330198570816,27.891619855660004,children_playing
7348,-297.07983,121.878296,51.537224,-1.2847761,2.2974567,-4.378912462954207,24.948697894072126,children_playing
7349,-313.87314,89.03456,51.922516,-5.9005594,-0.83875966,-5.04989296537395,28.230537974007365,children_playing
7350,-115.5854,56.203243,23.737278,-0.56369543,-2.0917716,-2.14022545272211,12.475287808552151,children_playing
7351,-263.46555,62.603916,44.830555,-11.440969,-1.5259988,-4.466501890183436,22.429982254283395,children_playing
7352,-258.72964,125.18834,45.967384,-10.525215,-3.5935178,-3.304154037678556,20.16166238532094,children_playing
7353,-336.30167,102.241035,56.25413,-4.26262,0.97040534,-4.955409139131531,27.676533880450204,children_playing
7354,-315.32584,121.41377,53.581284,-8.978018,-3.784275,-4.309327945467743,24.596662891181136,children_playing
7355,-226.94312,29.20579,45.47524,-13.042645,-0.8251257,-3.4004307853530085,11.723479908403597,children_playing
7356,-199.58485,54.605797,36.106144,-3.390361,0.94477034,-4.09653596971702,19.501895918550026,children_playing
7357,-260.53906,161.09734,49.111683,-2.2532716,0.36933917,-2.7083619195283837,19.195367201257103,children_playing
7358,-113.71124,73.758865,23.742615,-1.7911259,-1.807404,-1.7151446168725062,12.066331523540738,children_playing
7359,-212.92224,115.42867,39.67471,-3.0430715,0.49721846,-3.0877613235947563,18.64605933825796,children_playing
7360,-301.3553,125.21148,52.08233,-5.5641656,-2.6443272,-4.1710104282656415,24.009497228188472,children_playing
7361,-238.62637,85.976906,41.087563,-3.4218602,-0.11145678,-4.427089438497479,24.431486086924064,children_playing
7362,-262.5616,106.8903,45.326134,-6.6056643,-2.3348064,-4.096464952343602,23.415608321445504,children_playing
7363,-328.6122,112.61186,54.953278,-12.456433,-3.160562,-4.469578996645673,25.064725554520592,children_playing
7364,-161.0518,139.92746,35.682472,-3.646104,-3.1433434,-0.5681053499683314,13.14559260479589,children_playing
7365,-234.37933,100.610954,41.443817,-7.922351,-3.7758472,-3.6695773360047217,20.527291409029687,children_playing
7366,-286.07983,52.207397,52.946598,-14.10242,-0.5147956,-3.754227531277177,15.482050606171548,children_playing
7367,-251.24841,134.42628,46.643932,-4.850729,-2.7042103,-3.011381454917178,18.520692301415217,children_playing
7368,-242.30977,111.37721,45.963314,-1.5422014,1.9794683,-3.35407009229337,17.091204961729293,children_playing
7369,-466.4217,103.57309,76.45949,-5.5767965,1.8501832,-5.394643216293573,30.105166699254177,children_playing
7370,-418.23727,140.49713,69.53447,-7.1919837,0.6306284,-4.9229601791817865,28.03707440878042,children_playing
7371,-353.73175,132.7959,60.21495,-5.213439,1.2834442,-4.542428510942891,25.748594192128824,children_playing
7372,-304.9866,88.063324,50.961887,-3.0528843,1.1461529,-5.039193167859224,28.069893864522932,children_playing
7373,-270.40604,157.12212,50.515617,-1.1461265,1.4625988,-3.0310251536198627,19.613737947779587,children_playing
7374,-213.72021,154.30084,43.03801,-3.613919,-2.3625598,-1.6652503413076765,15.773444780721679,children_playing
7375,-278.58304,125.80975,48.960243,-4.639053,0.10775756,-3.9071088460469934,22.769713550514567,children_playing
7376,-465.11285,117.74784,76.54475,-6.354175,-0.6748456,-5.259881213403924,29.439370567100113,children_playing
7377,-294.3865,123.99287,51.240726,-0.47162,2.4606686,-4.350746269411763,24.937475271916732,children_playing
7378,-248.4446,133.67989,46.02709,-5.207925,-2.92236,-2.9869153918295988,18.62659122263796,children_playing
7379,-292.96384,94.968956,50.51251,-5.721762,0.42475373,-4.469808010851193,23.673417822947595,children_playing
7380,-222.67738,143.42404,43.653233,-4.0820017,-1.1259804,-2.216853900734242,16.06483057914599,children_playing
7381,-276.47858,122.12328,48.622868,-0.60429657,2.1149378,-4.157540726828632,23.92926016941076,children_playing
7382,-262.98822,104.07606,45.09455,-8.405206,-3.3893337,-4.124415186277957,23.381964682511054,children_playing
7383,-278.38376,110.87705,48.078705,-5.1077394,-1.0163474,-4.230822764291034,23.94875454654646,children_playing
7384,-384.3208,191.01903,68.09478,-4.6278906,-0.7337341,-3.738482246034045,22.87138376587736,children_playing
7385,-283.4036,116.310036,48.738167,-5.6882806,-1.935432,-4.226452705348483,24.34075595251628,children_playing
7386,-321.5471,83.60994,52.95218,-5.62393,0.122019775,-5.1734787312759565,28.88643671661371,children_playing
7387,-213.72401,122.708725,40.85044,-5.7971535,-1.6952894,-2.5785395776165925,16.3522038483234,children_playing
7388,-312.82437,91.59935,51.673096,-13.145304,-5.528241,-4.664078021362031,25.71780913514824,children_playing
7389,-255.69135,145.46123,47.92697,-3.3122506,-0.17270078,-2.942088174380765,18.597809510788576,children_playing
7390,-309.5179,120.28886,52.75244,-4.562726,-0.036858343,-4.494860043227577,25.705962717572152,children_playing
7391,-221.2572,131.2387,42.11089,-0.88079023,-0.6585225,-2.804794762483762,18.21592318955395,children_playing
7392,-471.15436,111.586945,77.14082,-6.4825716,-0.11305527,-5.360333283802345,30.060239745356306,children_playing
7393,-208.72868,91.544106,36.966557,-2.2954504,1.3555663,-3.9415029561937946,22.37958463828198,children_playing
7394,-166.95558,64.632416,31.9704,-3.734687,0.5785942,-3.44999400839457,15.526867641176384,children_playing
7395,-280.01678,118.14261,49.047554,-4.3878245,-0.2609583,-4.029165408429448,22.933772973502933,children_playing
7396,-274.92288,143.42197,49.95179,-1.2600901,0.052695267,-3.4848890326296416,21.294249486738966,children_playing
7397,-366.90027,97.74977,60.803387,-4.5479693,1.8276148,-5.154761346489782,28.748565444046008,children_playing
7398,-234.51685,128.70201,43.327896,-1.3310949,0.061246023,-3.2180142424179516,20.024269032849535,children_playing
